"Thu, Mar 19, 2015",,"Utah Jazz",,"Los Angeles Lakers",,,
"Thu, Mar 19, 2015",,"Minnesota Timberwolves",,"New York Knicks",,,
"Thu, Mar 19, 2015",,"New Orleans Pelicans",,"Phoenix Suns",,,
"Fri, Mar 20, 2015",,"Milwaukee Bucks",,"Brooklyn Nets",,,
"Fri, Mar 20, 2015",,"Toronto Raptors",,"Chicago Bulls",,,
"Fri, Mar 20, 2015",,"Indiana Pacers",,"Cleveland Cavaliers",,,
"Fri, Mar 20, 2015",,"Memphis Grizzlies",,"Dallas Mavericks",,,
"Fri, Mar 20, 2015",,"New Orleans Pelicans",,"Golden State Warriors",,,
"Fri, Mar 20, 2015",,"Washington Wizards",,"Los Angeles Clippers",,,
"Fri, Mar 20, 2015",,"Denver Nuggets",,"Miami Heat",,,
"Fri, Mar 20, 2015",,"Atlanta Hawks",,"Oklahoma City Thunder",,,
"Fri, Mar 20, 2015",,"Portland Trail Blazers",,"Orlando Magic",,,
"Fri, Mar 20, 2015",,"New York Knicks",,"Philadelphia 76ers",,,
"Fri, Mar 20, 2015",,"Charlotte Hornets",,"Sacramento Kings",,,
"Fri, Mar 20, 2015",,"Boston Celtics",,"San Antonio Spurs",,,
"Sat, Mar 21, 2015",,"Chicago Bulls",,"Detroit Pistons",,,
"Sat, Mar 21, 2015",,"Utah Jazz",,"Golden State Warriors",,,
"Sat, Mar 21, 2015",,"Phoenix Suns",,"Houston Rockets",,,
"Sat, Mar 21, 2015",,"Brooklyn Nets",,"Indiana Pacers",,,
"Sat, Mar 21, 2015",,"Portland Trail Blazers",,"Memphis Grizzlies",,,
"Sun, Mar 22, 2015",,"San Antonio Spurs",,"Atlanta Hawks",,,
"Sun, Mar 22, 2015",,"Detroit Pistons",,"Boston Celtics",,,
"Sun, Mar 22, 2015",,"New Orleans Pelicans",,"Los Angeles Clippers",,,
"Sun, Mar 22, 2015",,"Philadelphia 76ers",,"Los Angeles Lakers",,,
"Sun, Mar 22, 2015",,"Cleveland Cavaliers",,"Milwaukee Bucks",,,
"Sun, Mar 22, 2015",,"Charlotte Hornets",,"Minnesota Timberwolves",,,
"Sun, Mar 22, 2015",,"Miami Heat",,"Oklahoma City Thunder",,,
"Sun, Mar 22, 2015",,"Denver Nuggets",,"Orlando Magic",,,
"Sun, Mar 22, 2015",,"Dallas Mavericks",,"Phoenix Suns",,,
"Sun, Mar 22, 2015",,"Washington Wizards",,"Sacramento Kings",,,
"Sun, Mar 22, 2015",,"New York Knicks",,"Toronto Raptors",,,
"Mon, Mar 23, 2015",,"Boston Celtics",,"Brooklyn Nets",,,
"Mon, Mar 23, 2015",,"Charlotte Hornets",,"Chicago Bulls",,,
"Mon, Mar 23, 2015",,"Washington Wizards",,"Golden State Warriors",,,
"Mon, Mar 23, 2015",,"Houston Rockets",,"Indiana Pacers",,,
"Mon, Mar 23, 2015",,"Memphis Grizzlies",,"New York Knicks",,,
"Mon, Mar 23, 2015",,"Minnesota Timberwolves",,"Utah Jazz",,,
"Tue, Mar 24, 2015",,"San Antonio Spurs",,"Dallas Mavericks",,,
"Tue, Mar 24, 2015",,"Toronto Raptors",,"Detroit Pistons",,,
"Tue, Mar 24, 2015",,"Miami Heat",,"Milwaukee Bucks",,,
"Tue, Mar 24, 2015",,"Los Angeles Lakers",,"Oklahoma City Thunder",,,
"Tue, Mar 24, 2015",,"Golden State Warriors",,"Portland Trail Blazers",,,
"Tue, Mar 24, 2015",,"Philadelphia 76ers",,"Sacramento Kings",,,
"Wed, Mar 25, 2015",,"Miami Heat",,"Boston Celtics",,,
"Wed, Mar 25, 2015",,"Brooklyn Nets",,"Charlotte Hornets",,,
"Wed, Mar 25, 2015",,"Philadelphia 76ers",,"Denver Nuggets",,,
"Wed, Mar 25, 2015",,"Cleveland Cavaliers",,"Memphis Grizzlies",,,
"Wed, Mar 25, 2015",,"Los Angeles Lakers",,"Minnesota Timberwolves",,,
"Wed, Mar 25, 2015",,"Houston Rockets",,"New Orleans Pelicans",,,
"Wed, Mar 25, 2015",,"Los Angeles Clippers",,"New York Knicks",,,
"Wed, Mar 25, 2015",,"Atlanta Hawks",,"Orlando Magic",,,
"Wed, Mar 25, 2015",,"Sacramento Kings",,"Phoenix Suns",,,
"Wed, Mar 25, 2015",,"Oklahoma City Thunder",,"San Antonio Spurs",,,
"Wed, Mar 25, 2015",,"Chicago Bulls",,"Toronto Raptors",,,
"Wed, Mar 25, 2015",,"Portland Trail Blazers",,"Utah Jazz",,,
"Wed, Mar 25, 2015",,"Indiana Pacers",,"Washington Wizards",,,
"Thu, Mar 26, 2015",,"Indiana Pacers",,"Milwaukee Bucks",,,
"Fri, Mar 27, 2015",,"Miami Heat",,"Atlanta Hawks",,,
"Fri, Mar 27, 2015",,"Cleveland Cavaliers",,"Brooklyn Nets",,,
"Fri, Mar 27, 2015",,"Utah Jazz",,"Denver Nuggets",,,
"Fri, Mar 27, 2015",,"Minnesota Timberwolves",,"Houston Rockets",,,
"Fri, Mar 27, 2015",,"Golden State Warriors",,"Memphis Grizzlies",,,
"Fri, Mar 27, 2015",,"Sacramento Kings",,"New Orleans Pelicans",,,
"Fri, Mar 27, 2015",,"Boston Celtics",,"New York Knicks",,,
"Fri, Mar 27, 2015",,"Detroit Pistons",,"Orlando Magic",,,
"Fri, Mar 27, 2015",,"Los Angeles Clippers",,"Philadelphia 76ers",,,
"Fri, Mar 27, 2015",,"Portland Trail Blazers",,"Phoenix Suns",,,
"Fri, Mar 27, 2015",,"Dallas Mavericks",,"San Antonio Spurs",,,
"Fri, Mar 27, 2015",,"Los Angeles Lakers",,"Toronto Raptors",,,
"Fri, Mar 27, 2015",,"Charlotte Hornets",,"Washington Wizards",,,
"Sat, Mar 28, 2015",,"New York Knicks",,"Chicago Bulls",,,
"Sat, Mar 28, 2015",,"Atlanta Hawks",,"Charlotte Hornets",,,
"Sat, Mar 28, 2015",,"Golden State Warriors",,"Milwaukee Bucks",,,
"Sat, Mar 28, 2015",,"Denver Nuggets",,"Portland Trail Blazers",,,
"Sat, Mar 28, 2015",,"Oklahoma City Thunder",,"Utah Jazz",,,
"Sun, Mar 29, 2015",,"Los Angeles Clippers",,"Boston Celtics",,,
"Sun, Mar 29, 2015",,"Los Angeles Lakers",,"Brooklyn Nets",,,
"Sun, Mar 29, 2015",,"Philadelphia 76ers",,"Cleveland Cavaliers",,,
"Sun, Mar 29, 2015",,"Dallas Mavericks",,"Indiana Pacers",,,
"Sun, Mar 29, 2015",,"Detroit Pistons",,"Miami Heat",,,
"Sun, Mar 29, 2015",,"Minnesota Timberwolves",,"New Orleans Pelicans",,,
"Sun, Mar 29, 2015",,"Oklahoma City Thunder",,"Phoenix Suns",,,
"Sun, Mar 29, 2015",,"Memphis Grizzlies",,"San Antonio Spurs",,,
"Sun, Mar 29, 2015",,"Houston Rockets",,"Washington Wizards",,,
"Mon, Mar 30, 2015",,"Milwaukee Bucks",,"Atlanta Hawks",,,
"Mon, Mar 30, 2015",,"Boston Celtics",,"Charlotte Hornets",,,
"Mon, Mar 30, 2015",,"Sacramento Kings",,"Memphis Grizzlies",,,
"Mon, Mar 30, 2015",,"Utah Jazz",,"Minnesota Timberwolves",,,
"Mon, Mar 30, 2015",,"Los Angeles Lakers",,"Philadelphia 76ers",,,
"Mon, Mar 30, 2015",,"Phoenix Suns",,"Portland Trail Blazers",,,
"Mon, Mar 30, 2015",,"Houston Rockets",,"Toronto Raptors",,,
"Tue, Mar 31, 2015",,"Indiana Pacers",,"Brooklyn Nets",,,
"Tue, Mar 31, 2015",,"Atlanta Hawks",,"Detroit Pistons",,,
"Tue, Mar 31, 2015",,"Golden State Warriors",,"Los Angeles Clippers",,,
"Tue, Mar 31, 2015",,"San Antonio Spurs",,"Miami Heat",,,
"Wed, Apr 1, 2015",,"Indiana Pacers",,"Boston Celtics",,,
"Wed, Apr 1, 2015",,"Detroit Pistons",,"Charlotte Hornets",,,
"Wed, Apr 1, 2015",,"Sacramento Kings",,"Houston Rockets",,,
"Wed, Apr 1, 2015",,"New Orleans Pelicans",,"Los Angeles Lakers",,,
"Wed, Apr 1, 2015",,"Chicago Bulls",,"Milwaukee Bucks",,,
"Wed, Apr 1, 2015",,"Toronto Raptors",,"Minnesota Timberwolves",,,
"Wed, Apr 1, 2015",,"Brooklyn Nets",,"New York Knicks",,,
"Wed, Apr 1, 2015",,"Dallas Mavericks",,"Oklahoma City Thunder",,,
"Wed, Apr 1, 2015",,"San Antonio Spurs",,"Orlando Magic",,,
"Wed, Apr 1, 2015",,"Los Angeles Clippers",,"Portland Trail Blazers",,,
"Wed, Apr 1, 2015",,"Denver Nuggets",,"Utah Jazz",,,
"Wed, Apr 1, 2015",,"Philadelphia 76ers",,"Washington Wizards",,,
"Thu, Apr 2, 2015",,"Miami Heat",,"Cleveland Cavaliers",,,
"Thu, Apr 2, 2015",,"Houston Rockets",,"Dallas Mavericks",,,
"Thu, Apr 2, 2015",,"Phoenix Suns",,"Golden State Warriors",,,
"Fri, Apr 3, 2015",,"Milwaukee Bucks",,"Boston Celtics",,,
"Fri, Apr 3, 2015",,"Toronto Raptors",,"Brooklyn Nets",,,
"Fri, Apr 3, 2015",,"Detroit Pistons",,"Chicago Bulls",,,
"Fri, Apr 3, 2015",,"Charlotte Hornets",,"Indiana Pacers",,,
"Fri, Apr 3, 2015",,"Portland Trail Blazers",,"Los Angeles Lakers",,,
"Fri, Apr 3, 2015",,"Oklahoma City Thunder",,"Memphis Grizzlies",,,
"Fri, Apr 3, 2015",,"Orlando Magic",,"Minnesota Timberwolves",,,
"Fri, Apr 3, 2015",,"New Orleans Pelicans",,"Sacramento Kings",,,
"Fri, Apr 3, 2015",,"Denver Nuggets",,"San Antonio Spurs",,,
"Fri, Apr 3, 2015",,"New York Knicks",,"Washington Wizards",,,
"Sat, Apr 4, 2015",,"Brooklyn Nets",,"Atlanta Hawks",,,
"Sat, Apr 4, 2015",,"Philadelphia 76ers",,"Charlotte Hornets",,,
"Sat, Apr 4, 2015",,"Golden State Warriors",,"Dallas Mavericks",,,
"Sat, Apr 4, 2015",,"Los Angeles Clippers",,"Denver Nuggets",,,
"Sat, Apr 4, 2015",,"Miami Heat",,"Detroit Pistons",,,
"Sat, Apr 4, 2015",,"Washington Wizards",,"Memphis Grizzlies",,,
"Sat, Apr 4, 2015",,"Orlando Magic",,"Milwaukee Bucks",,,
"Sat, Apr 4, 2015",,"Utah Jazz",,"Phoenix Suns",,,
"Sat, Apr 4, 2015",,"New Orleans Pelicans",,"Portland Trail Blazers",,,
"Sat, Apr 4, 2015",,"Boston Celtics",,"Toronto Raptors",,,
"Sun, Apr 5, 2015",,"Chicago Bulls",,"Cleveland Cavaliers",,,
"Sun, Apr 5, 2015",,"Miami Heat",,"Indiana Pacers",,,
"Sun, Apr 5, 2015",,"Los Angeles Clippers",,"Los Angeles Lakers",,,
"Sun, Apr 5, 2015",,"Philadelphia 76ers",,"New York Knicks",,,
"Sun, Apr 5, 2015",,"Houston Rockets",,"Oklahoma City Thunder",,,
"Sun, Apr 5, 2015",,"Utah Jazz",,"Sacramento Kings",,,
"Sun, Apr 5, 2015",,"Golden State Warriors",,"San Antonio Spurs",,,
"Tue, Apr 7, 2015",,"Phoenix Suns",,"Atlanta Hawks",,,
"Tue, Apr 7, 2015",,"Los Angeles Lakers",,"Los Angeles Clippers",,,
"Tue, Apr 7, 2015",,"Charlotte Hornets",,"Miami Heat",,,
"Tue, Apr 7, 2015",,"Golden State Warriors",,"New Orleans Pelicans",,,
"Tue, Apr 7, 2015",,"San Antonio Spurs",,"Oklahoma City Thunder",,,
"Tue, Apr 7, 2015",,"Minnesota Timberwolves",,"Sacramento Kings",,,
"Wed, Apr 8, 2015",,"Atlanta Hawks",,"Brooklyn Nets",,,
"Wed, Apr 8, 2015",,"Toronto Raptors",,"Charlotte Hornets",,,
"Wed, Apr 8, 2015",,"Phoenix Suns",,"Dallas Mavericks",,,
"Wed, Apr 8, 2015",,"Los Angeles Lakers",,"Denver Nuggets",,,
"Wed, Apr 8, 2015",,"Boston Celtics",,"Detroit Pistons",,,
"Wed, Apr 8, 2015",,"New Orleans Pelicans",,"Memphis Grizzlies",,,
"Wed, Apr 8, 2015",,"Cleveland Cavaliers",,"Milwaukee Bucks",,,
"Wed, Apr 8, 2015",,"Indiana Pacers",,"New York Knicks",,,
"Wed, Apr 8, 2015",,"Chicago Bulls",,"Orlando Magic",,,
"Wed, Apr 8, 2015",,"Washington Wizards",,"Philadelphia 76ers",,,
"Wed, Apr 8, 2015",,"Minnesota Timberwolves",,"Portland Trail Blazers",,,
"Wed, Apr 8, 2015",,"Houston Rockets",,"San Antonio Spurs",,,
"Wed, Apr 8, 2015",,"Sacramento Kings",,"Utah Jazz",,,
"Thu, Apr 9, 2015",,"Portland Trail Blazers",,"Golden State Warriors",,,
"Thu, Apr 9, 2015",,"Chicago Bulls",,"Miami Heat",,,
"Fri, Apr 10, 2015",,"Charlotte Hornets",,"Atlanta Hawks",,,
"Fri, Apr 10, 2015",,"Washington Wizards",,"Brooklyn Nets",,,
"Fri, Apr 10, 2015",,"Boston Celtics",,"Cleveland Cavaliers",,,
"Fri, Apr 10, 2015",,"Dallas Mavericks",,"Denver Nuggets",,,
"Fri, Apr 10, 2015",,"Indiana Pacers",,"Detroit Pistons",,,
"Fri, Apr 10, 2015",,"San Antonio Spurs",,"Houston Rockets",,,
"Fri, Apr 10, 2015",,"Minnesota Timberwolves",,"Los Angeles Lakers",,,
"Fri, Apr 10, 2015",,"Phoenix Suns",,"New Orleans Pelicans",,,
"Fri, Apr 10, 2015",,"Milwaukee Bucks",,"New York Knicks",,,
"Fri, Apr 10, 2015",,"Sacramento Kings",,"Oklahoma City Thunder",,,
"Fri, Apr 10, 2015",,"Toronto Raptors",,"Orlando Magic",,,
"Fri, Apr 10, 2015",,"Memphis Grizzlies",,"Utah Jazz",,,
"Sat, Apr 11, 2015",,"Philadelphia 76ers",,"Chicago Bulls",,,
"Sat, Apr 11, 2015",,"Minnesota Timberwolves",,"Golden State Warriors",,,
"Sat, Apr 11, 2015",,"Memphis Grizzlies",,"Los Angeles Clippers",,,
"Sat, Apr 11, 2015",,"Toronto Raptors",,"Miami Heat",,,
"Sat, Apr 11, 2015",,"New York Knicks",,"Orlando Magic",,,
"Sat, Apr 11, 2015",,"Utah Jazz",,"Portland Trail Blazers",,,
"Sun, Apr 12, 2015",,"Cleveland Cavaliers",,"Boston Celtics",,,
"Sun, Apr 12, 2015",,"Sacramento Kings",,"Denver Nuggets",,,
"Sun, Apr 12, 2015",,"Charlotte Hornets",,"Detroit Pistons",,,
"Sun, Apr 12, 2015",,"New Orleans Pelicans",,"Houston Rockets",,,
"Sun, Apr 12, 2015",,"Oklahoma City Thunder",,"Indiana Pacers",,,
"Sun, Apr 12, 2015",,"Dallas Mavericks",,"Los Angeles Lakers",,,
"Sun, Apr 12, 2015",,"Brooklyn Nets",,"Milwaukee Bucks",,,
"Sun, Apr 12, 2015",,"Phoenix Suns",,"San Antonio Spurs",,,
"Sun, Apr 12, 2015",,"Atlanta Hawks",,"Washington Wizards",,,
"Mon, Apr 13, 2015",,"New York Knicks",,"Atlanta Hawks",,,
"Mon, Apr 13, 2015",,"Chicago Bulls",,"Brooklyn Nets",,,
"Mon, Apr 13, 2015",,"Houston Rockets",,"Charlotte Hornets",,,
"Mon, Apr 13, 2015",,"Detroit Pistons",,"Cleveland Cavaliers",,,
"Mon, Apr 13, 2015",,"Memphis Grizzlies",,"Golden State Warriors",,,
"Mon, Apr 13, 2015",,"Denver Nuggets",,"Los Angeles Clippers",,,
"Mon, Apr 13, 2015",,"Orlando Magic",,"Miami Heat",,,
"Mon, Apr 13, 2015",,"New Orleans Pelicans",,"Minnesota Timberwolves",,,
"Mon, Apr 13, 2015",,"Portland Trail Blazers",,"Oklahoma City Thunder",,,
"Mon, Apr 13, 2015",,"Milwaukee Bucks",,"Philadelphia 76ers",,,
"Mon, Apr 13, 2015",,"Los Angeles Lakers",,"Sacramento Kings",,,
"Mon, Apr 13, 2015",,"Dallas Mavericks",,"Utah Jazz",,,
"Tue, Apr 14, 2015",,"Toronto Raptors",,"Boston Celtics",,,
"Tue, Apr 14, 2015",,"Washington Wizards",,"Indiana Pacers",,,
"Tue, Apr 14, 2015",,"Los Angeles Clippers",,"Phoenix Suns",,,
"Wed, Apr 15, 2015",,"Orlando Magic",,"Brooklyn Nets",,,
"Wed, Apr 15, 2015",,"Atlanta Hawks",,"Chicago Bulls",,,
"Wed, Apr 15, 2015",,"Washington Wizards",,"Cleveland Cavaliers",,,
"Wed, Apr 15, 2015",,"Portland Trail Blazers",,"Dallas Mavericks",,,
"Wed, Apr 15, 2015",,"Denver Nuggets",,"Golden State Warriors",,,
"Wed, Apr 15, 2015",,"Utah Jazz",,"Houston Rockets",,,
"Wed, Apr 15, 2015",,"Sacramento Kings",,"Los Angeles Lakers",,,
"Wed, Apr 15, 2015",,"Indiana Pacers",,"Memphis Grizzlies",,,
"Wed, Apr 15, 2015",,"Boston Celtics",,"Milwaukee Bucks",,,
"Wed, Apr 15, 2015",,"Oklahoma City Thunder",,"Minnesota Timberwolves",,,
"Wed, Apr 15, 2015",,"San Antonio Spurs",,"New Orleans Pelicans",,,
"Wed, Apr 15, 2015",,"Detroit Pistons",,"New York Knicks",,,
"Wed, Apr 15, 2015",,"Miami Heat",,"Philadelphia 76ers",,,
"Wed, Apr 15, 2015",,"Charlotte Hornets",,"Toronto Raptors",,,
